Max-Ruler,commits_count,code_churn_avg,contributors_count,contributors_experience,hunks_count,issue_tracker_issues,cbo,wmc,dit,rfc,lcom,total_methods,max_nested_blocks,total_variables,total_refactorings,ncloc_cloc,duplicated_lines_cpd_density,comment_lines_cloc_density
0,20.0,2.0,6.0,57.34,2.0,0,4.0,2.0,3.0,1.0,1.0,2.0,0.0,0.0,1,19.0,0.0,52.5
0,15.0,3.0,5.0,41.53,1.0,1,4.0,2.0,3.0,1.0,1.0,2.0,0.0,0.0,1,19.0,0.0,51.28205128205128
0,13.0,3.0,4.0,44.17,1.0,1,4.0,2.0,3.0,1.0,1.0,2.0,0.0,0.0,1,19.0,0.0,52.5
0,15.0,3.0,5.0,44.59,1.0,13,6.0,3.0,3.0,4.0,1.0,2.0,1.0,1.0,1,26.0,0.0,44.680851063829785
0,2.0,22.0,1.0,100.0,1.5,3,0.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,1,7.0,0.0,82.5
0,7.0,11.0,2.0,91.87,1.0,7,2.0,5.0,1.0,6.0,3.0,3.0,1.0,6.0,35,38.0,0.0,46.478873239436616
0,5.0,14.0,3.0,57.73,3.0,1,3.0,5.0,1.0,3.0,2.0,5.0,0.0,2.0,6,39.0,0.0,38.095238095238095
0,3.0,14.0,2.0,95.56,1.0,0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,2,18.0,0.0,55.00000000000001
0,4.0,8.0,4.0,64.81,1.0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,6.0,0.0,80.0
0,3.0,23.0,3.0,51.03,1.0,0,7.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0,22.0,0.0,65.625
0,2.0,39.0,2.0,96.34,1.0,0,0.0,6.0,1.0,0.0,9.0,6.0,0.0,3.0,0,31.0,0.0,55.714285714285715
0,2.0,28.0,2.0,50.51,1.0,1,1.0,5.0,5.0,1.0,8.0,5.0,0.0,1.0,0,26.0,0.0,43.47826086956522
0,7.0,18.0,4.0,42.0,2.0,55,7.0,12.0,1.0,12.0,10.0,5.0,4.0,7.0,0,68.0,0.0,40.869565217391305
0,2.0,21.0,1.0,100.0,2.0,1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,0,12.0,0.0,69.23076923076923
0,11.0,7.0,5.0,43.43,2.0,93,3.0,5.0,1.0,0.0,8.0,5.0,0.0,1.0,6,24.0,0.0,66.19718309859155
0,12.0,17.0,5.0,74.64,1.5,35,3.0,15.0,3.0,6.0,0.0,11.0,2.0,9.0,25,75.0,0.0,58.10055865921788
0,10.0,18.0,4.0,61.36,2.0,136,7.0,16.0,2.0,8.0,52.0,13.0,1.0,6.0,19,75.0,0.0,55.08982035928144
0,4.0,8.0,3.0,87.5,1.0,136,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1,6.0,0.0,81.25
0,11.0,12.0,5.0,40.14,2.0,10,2.0,17.0,1.0,8.0,10.0,9.0,2.0,3.0,23,72.0,0.0,42.857142857142854
0,3.0,12.0,2.0,71.43,2.0,3,0.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,1,6.0,0.0,82.35294117647058
0,6.0,22.0,1.0,100.0,1.5,1,12.0,2.0,1.0,21.0,1.0,2.0,0.0,14.0,8,86.0,0.0,24.561403508771928
0,1.0,56.0,1.0,100.0,1.0,1,5.0,3.0,1.0,3.0,1.0,3.0,0.0,1.0,0,22.0,0.0,55.10204081632652
0,3.0,30.0,1.0,100.0,1.0,1,16.0,2.0,1.0,21.0,1.0,2.0,0.0,10.0,0,44.0,0.0,42.857142857142854
0,1.0,77.0,1.0,100.0,1.0,0,3.0,5.0,1.0,6.0,1.0,2.0,2.0,4.0,0,39.0,0.0,44.285714285714285
0,6.0,10.0,4.0,52.51,2.0,0,5.0,6.0,2.0,5.0,1.0,2.0,1.0,4.0,33,37.0,0.0,37.28813559322034
0,6.0,23.0,2.0,98.6,1.0,0,5.0,15.0,1.0,11.0,0.0,3.0,2.0,11.0,2,102.0,0.0,20.3125
0,5.0,22.0,1.0,100.0,3.0,1,1.0,9.0,1.0,7.0,0.0,5.0,2.0,11.0,4,61.0,0.0,39.603960396039604
0,15.0,5.0,4.0,42.21,2.0,4,10.0,5.0,3.0,10.0,1.0,2.0,1.0,10.0,7,51.0,0.0,29.166666666666668
0,14.0,5.0,4.0,46.99,1.5,0,8.0,4.0,3.0,6.0,1.0,2.0,1.0,6.0,5,37.0,0.0,36.206896551724135
0,15.0,5.0,4.0,40.69,2.0,1,10.0,5.0,3.0,12.0,1.0,2.0,1.0,8.0,9,49.0,0.0,30.0
0,1.0,33.0,1.0,100.0,1.0,0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0,9.0,0.0,70.0
0,2.0,58.0,2.0,98.33,1.5,1,2.0,9.0,1.0,6.0,18.0,9.0,0.0,2.0,0,45.0,0.0,56.310679611650485
0,10.0,32.0,3.0,72.36,1.0,5,4.0,14.0,3.0,6.0,15.0,7.0,2.0,1.0,10,84.0,0.0,46.496815286624205
0,4.0,18.0,2.0,92.11,1.0,9,3.0,5.0,1.0,0.0,0.0,5.0,0.0,3.0,0,30.0,0.0,51.61290322580645
0,13.0,12.0,5.0,49.55,1.0,1,14.0,15.0,3.0,18.0,4.0,5.0,2.0,9.0,6,93.0,0.0,36.734693877551024
0,2.0,62.0,1.0,100.0,1.0,0,13.0,14.0,2.0,19.0,1.0,2.0,3.0,6.0,4,92.0,0.0,19.298245614035086
0,4.0,23.0,2.0,98.06,1.0,0,1.0,12.0,2.0,3.0,7.0,6.0,1.0,2.0,2,56.0,0.0,31.70731707317073
0,2.0,22.0,2.0,87.76,1.5,0,4.0,1.0,4.0,0.0,0.0,1.0,0.0,3.0,0,16.0,0.0,57.89473684210527
0,3.0,12.0,3.0,79.49,1.0,0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0,9.0,0.0,72.72727272727273
0,2.0,22.0,2.0,87.76,1.5,0,4.0,1.0,4.0,0.0,0.0,1.0,0.0,3.0,0,16.0,0.0,57.89473684210527
0,5.0,12.0,3.0,88.24,1.0,1,5.0,5.0,1.0,6.0,2.0,5.0,0.0,4.0,2,33.0,0.0,38.88888888888889
0,10.0,154.0,4.0,79.0,3.5,7,10.0,72.0,5.0,21.0,2122.0,68.0,0.0,19.0,1,321.0,0.0,53.2069970845481
0,9.0,8.0,2.0,86.32,1.0,7,4.0,2.0,1.0,12.0,1.0,2.0,0.0,5.0,0,38.0,0.0,37.704918032786885
0,2.0,50.0,1.0,100.0,1.0,0,6.0,2.0,1.0,15.0,1.0,2.0,0.0,8.0,0,58.0,0.0,34.090909090909086
0,2.0,18.0,2.0,86.11,1.0,1,0.0,1.0,4.0,0.0,0.0,1.0,0.0,1.0,0,10.0,0.0,68.75
0,3.0,13.0,3.0,65.52,1.0,1,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3,10.0,0.0,72.22222222222221
0,1.0,34.0,1.0,100.0,1.0,2,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1,7.0,0.0,77.41935483870968
0,2.0,34.0,1.0,100.0,1.0,0,3.0,4.0,2.0,9.0,0.0,4.0,0.0,2.0,0,37.0,0.0,40.32258064516129
0,7.0,7.0,3.0,58.97,1.0,0,5.0,3.0,2.0,1.0,1.0,2.0,1.0,0.0,1,23.0,0.0,47.72727272727273
0,12.0,4.0,4.0,46.39,1.0,4,4.0,2.0,3.0,1.0,1.0,2.0,0.0,0.0,1,18.0,0.0,53.84615384615385
0,7.0,7.0,3.0,48.94,1.0,63,4.0,2.0,2.0,3.0,1.0,2.0,0.0,0.0,1,21.0,0.0,50.0
0,9.0,8.0,5.0,77.78,1.0,1,0.0,7.0,2.0,4.0,0.0,3.0,2.0,5.0,2,36.0,0.0,47.82608695652174
0,3.0,15.0,2.0,95.83,1.0,1,1.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,0,8.0,0.0,81.3953488372093
0,5.0,14.0,3.0,75.0,1.0,0,3.0,3.0,2.0,1.0,1.0,3.0,0.0,1.0,1,23.0,0.0,62.903225806451616
0,6.0,11.0,3.0,73.4,1.0,0,3.0,3.0,3.0,1.0,1.0,3.0,0.0,1.0,2,23.0,0.0,62.903225806451616
0,2.0,33.0,1.0,100.0,5.0,0,3.0,3.0,2.0,1.0,1.0,3.0,0.0,1.0,0,23.0,0.0,61.66666666666667
0,5.0,14.0,3.0,75.0,1.0,0,3.0,3.0,2.0,1.0,1.0,3.0,0.0,1.0,1,23.0,0.0,62.903225806451616
0,6.0,11.0,3.0,73.4,1.0,0,3.0,3.0,3.0,1.0,1.0,3.0,0.0,1.0,2,23.0,0.0,62.903225806451616
0,5.0,14.0,3.0,75.0,1.0,0,3.0,3.0,2.0,1.0,1.0,3.0,0.0,1.0,1,23.0,0.0,62.903225806451616
0,6.0,11.0,3.0,73.4,1.0,0,3.0,3.0,3.0,1.0,1.0,3.0,0.0,1.0,2,23.0,0.0,62.903225806451616
0,6.0,24.0,3.0,57.23,1.0,0,4.0,15.0,2.0,9.0,34.0,9.0,2.0,4.0,1,63.0,0.0,53.333333333333336
0,6.0,11.0,3.0,73.4,1.0,0,3.0,3.0,3.0,1.0,1.0,3.0,0.0,1.0,2,23.0,0.0,62.903225806451616
0,7.0,24.0,4.0,69.88,1.0,1,6.0,13.0,1.0,7.0,0.0,11.0,1.0,7.0,6,77.0,0.0,49.673202614379086
0,17.0,21.0,5.0,63.35,3.0,14,11.0,24.0,1.0,23.0,160.0,20.0,2.0,13.0,13,163.0,0.0,49.691358024691354
0,6.0,33.0,4.0,67.41,1.5,0,5.0,14.0,1.0,9.0,0.0,11.0,1.0,11.0,6,84.0,0.0,54.09836065573771
0,5.0,21.0,4.0,70.91,3.0,0,3.0,7.0,1.0,5.0,0.0,7.0,0.0,1.0,6,39.0,0.0,58.94736842105262
0,5.0,23.0,4.0,78.23,1.0,0,4.0,8.0,1.0,4.0,0.0,8.0,0.0,1.0,4,44.0,0.0,57.692307692307686
0,5.0,12.0,4.0,77.17,1.0,0,2.0,3.0,1.0,0.0,0.0,3.0,0.0,1.0,6,20.0,0.0,62.96296296296296
0,19.0,10.0,5.0,78.45,2.0,4,11.0,18.0,3.0,18.0,21.0,7.0,2.0,7.0,30,114.0,0.0,34.48275862068966
0,3.0,13.0,3.0,42.22,4.0,3,1.0,2.0,1.0,0.0,1.0,2.0,0.0,1.0,5,10.0,0.0,72.22222222222221
0,13.0,3.0,5.0,46.03,1.0,0,4.0,2.0,3.0,1.0,1.0,2.0,0.0,0.0,1,19.0,0.0,51.28205128205128
0,14.0,3.0,5.0,41.67,1.0,8,4.0,2.0,3.0,1.0,1.0,2.0,0.0,0.0,1,19.0,0.0,52.5
0,11.0,6.0,5.0,86.46,1.0,4,4.0,3.0,1.0,7.0,1.0,2.0,1.0,4.0,1,27.0,0.0,50.0
0,12.0,4.0,4.0,47.58,1.0,1,4.0,2.0,3.0,1.0,1.0,2.0,0.0,0.0,1,19.0,0.0,53.65853658536586
0,14.0,3.0,5.0,43.9,1.5,16,4.0,2.0,3.0,1.0,1.0,2.0,0.0,0.0,1,19.0,0.0,52.5
0,8.0,12.0,2.0,99.65,1.0,1,11.0,9.0,1.0,7.0,1.0,3.0,1.0,2.0,2,56.0,0.0,34.883720930232556
0,2.0,26.0,2.0,89.09,1.5,0,4.0,1.0,4.0,0.0,0.0,1.0,0.0,5.0,0,20.0,0.0,52.38095238095239
0,5.0,14.0,3.0,75.63,2.0,6,1.0,6.0,1.0,0.0,15.0,6.0,0.0,0.0,1,14.0,0.0,77.04918032786885
0,4.0,9.0,3.0,70.15,1.0,3,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,7.0,0.0,79.41176470588235
0,6.0,38.0,2.0,99.2,1.0,0,3.0,7.0,1.0,15.0,8.0,5.0,2.0,10.0,8,161.0,0.0,17.435897435897434
0,3.0,23.0,2.0,97.22,1.0,0,3.0,4.0,2.0,10.0,0.0,4.0,0.0,2.0,2,38.0,0.0,39.682539682539684
0,3.0,41.0,1.0,100.0,1.0,8,5.0,24.0,1.0,9.0,78.0,13.0,1.0,3.0,2,48.0,0.0,55.55555555555556
0,3.0,19.0,1.0,100.0,1.0,15,1.0,4.0,1.0,0.0,1.0,3.0,1.0,1.0,0,24.0,0.0,53.84615384615385
0,2.0,27.0,1.0,100.0,1.0,9,1.0,3.0,1.0,0.0,0.0,3.0,0.0,2.0,0,20.0,0.0,58.333333333333336
0,4.0,19.0,3.0,95.06,1.0,0,5.0,8.0,1.0,11.0,4.0,4.0,3.0,2.0,2,44.0,0.0,37.142857142857146
0,7.0,9.0,4.0,56.16,2.0,4,4.0,5.0,1.0,1.0,8.0,5.0,0.0,3.0,16,30.0,0.0,42.30769230769231
0,2.0,20.0,2.0,57.58,1.5,403,0.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,0,14.0,0.0,58.82352941176471
0,4.0,13.0,3.0,60.12,2.5,0,4.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,4,20.0,0.0,56.52173913043478
0,4.0,30.0,2.0,96.38,2.0,3,3.0,5.0,1.0,1.0,6.0,5.0,0.0,8.0,11,34.0,0.0,67.9245283018868
0,6.0,7.0,3.0,74.0,2.0,10,0.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,1,8.0,0.0,77.77777777777779
0,6.0,26.0,4.0,45.93,3.5,10,8.0,12.0,1.0,2.0,29.0,11.0,1.0,8.0,11,72.0,0.0,48.201438848920866
0,3.0,28.0,2.0,78.64,1.0,2,0.0,8.0,1.0,0.0,28.0,8.0,0.0,0.0,0,12.0,0.0,83.56164383561644
0,4.0,16.0,3.0,38.4,2.5,1,1.0,5.0,1.0,0.0,0.0,4.0,1.0,2.0,9,27.0,0.0,52.63157894736842
0,5.0,12.0,4.0,43.1,2.0,2,0.0,5.0,3.0,0.0,0.0,5.0,0.0,2.0,5,32.0,0.0,38.46153846153847
0,6.0,12.0,4.0,39.09,3.5,2,7.0,3.0,2.0,3.0,1.0,2.0,1.0,1.0,7,30.0,0.0,54.54545454545454
0,7.0,20.0,4.0,37.98,1.0,1,14.0,13.0,3.0,13.0,3.0,3.0,2.0,4.0,3,89.0,0.0,29.365079365079367
0,1.0,34.0,1.0,100.0,1.0,0,2.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0,9.0,0.0,68.96551724137932
0,7.0,11.0,5.0,43.93,4.0,10,12.0,10.0,2.0,6.0,0.0,1.0,1.0,2.0,6,50.0,0.0,28.57142857142857
0,2.0,20.0,1.0,100.0,1.5,1,3.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,1,14.0,0.0,61.111111111111114
0,4.0,12.0,2.0,96.0,1.0,0,3.0,3.0,2.0,5.0,1.0,2.0,1.0,2.0,2,18.0,0.0,57.14285714285714
0,4.0,17.0,2.0,95.06,1.5,0,2.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,1,9.0,0.0,68.96551724137932
0,6.0,56.0,3.0,93.26,1.0,0,3.0,36.0,2.0,5.0,528.0,36.0,0.0,20.0,2,187.0,0.0,42.63803680981595
0,3.0,17.0,2.0,96.15,1.0,0,0.0,3.0,1.0,0.0,0.0,3.0,0.0,2.0,2,19.0,0.0,57.77777777777777
0,3.0,9.0,2.0,93.33,1.0,0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2,5.0,0.0,80.76923076923077
0,4.0,14.0,2.0,97.1,1.0,0,0.0,3.0,1.0,0.0,0.0,3.0,0.0,4.0,2,21.0,0.0,57.14285714285714
0,3.0,9.0,2.0,92.86,1.0,0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2,5.0,0.0,79.16666666666666
0,2.0,52.0,2.0,53.02,4.0,0,9.0,7.0,2.0,8.0,1.0,2.0,1.0,3.0,0,43.0,0.0,54.736842105263165
0,1.0,53.0,1.0,100.0,1.0,1,1.0,4.0,1.0,3.0,0.0,4.0,0.0,3.0,3,32.0,0.0,31.914893617021278
0,5.0,65.0,3.0,96.07,1.0,1,3.0,36.0,2.0,3.0,528.0,36.0,0.0,18.0,2,184.0,0.0,41.95583596214511
0,10.0,13.0,4.0,42.19,1.0,6,6.0,11.0,2.0,6.0,0.0,4.0,3.0,11.0,8,69.0,0.0,40.0
0,6.0,8.0,4.0,48.85,2.0,0,4.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,29,25.0,0.0,46.808510638297875
0,2.0,34.0,2.0,84.0,2.5,83,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,38.0,0.0,37.704918032786885
0,3.0,31.0,2.0,97.89,1.0,0,1.0,12.0,2.0,3.0,7.0,6.0,1.0,2.0,2,57.0,0.0,31.32530120481928
0,5.0,17.0,3.0,82.0,1.0,2,5.0,7.0,2.0,5.0,0.0,4.0,2.0,7.0,2,43.0,0.0,46.25
0,5.0,11.0,3.0,58.94,2.0,0,5.0,2.0,2.0,2.0,1.0,2.0,0.0,1.0,1,21.0,0.0,55.319148936170215
0,2.0,66.0,2.0,94.7,1.0,2,3.0,15.0,1.0,9.0,0.0,12.0,1.0,10.0,0,93.0,0.0,20.51282051282051
0,7.0,29.0,3.0,65.58,2.0,1,2.0,6.0,3.0,2.0,0.0,4.0,1.0,1.0,7,36.0,0.0,59.55056179775281
0,2.0,35.0,2.0,50.7,2.5,0,5.0,2.0,2.0,1.0,0.0,2.0,0.0,1.0,0,22.0,0.0,65.625
0,4.0,9.0,2.0,56.92,2.0,15,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,3,9.0,0.0,72.72727272727273
0,5.0,24.0,4.0,38.17,1.0,45,2.0,10.0,1.0,6.0,10.0,5.0,2.0,7.0,4,58.0,0.0,46.2962962962963
0,6.0,27.0,2.0,98.55,1.5,1,5.0,8.0,4.0,5.0,22.0,8.0,0.0,3.0,1,45.0,0.0,30.76923076923077
0,5.0,19.0,2.0,91.49,4.0,2,4.0,8.0,1.0,11.0,1.0,2.0,1.0,5.0,1,59.0,0.0,33.70786516853933
0,4.0,29.0,2.0,96.77,1.0,2,6.0,12.0,2.0,7.0,4.0,4.0,3.0,7.0,0,65.0,0.0,39.25233644859813
0,2.0,48.0,2.0,96.97,1.0,0,0.0,8.0,1.0,0.0,20.0,8.0,0.0,4.0,0,40.0,0.0,52.94117647058824
0,5.0,19.0,2.0,98.04,1.0,0,4.0,8.0,2.0,14.0,6.0,4.0,2.0,7.0,2,53.0,0.0,35.36585365853659
0,8.0,25.0,4.0,71.54,1.5,1,8.0,7.0,4.0,5.0,6.0,5.0,1.0,4.0,1,42.0,0.0,50.0
0,2.0,16.0,1.0,100.0,1.0,0,1.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,1,9.0,0.0,70.0
0,9.0,10.0,5.0,44.96,2.0,0,6.0,6.0,2.0,6.0,4.0,4.0,1.0,2.0,5,40.0,0.0,51.21951219512195
0,9.0,11.0,4.0,43.88,2.0,1,9.0,7.0,2.0,9.0,1.0,3.0,2.0,4.0,2,54.0,0.0,40.0
0,4.0,17.0,2.0,95.06,1.5,0,2.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,1,9.0,0.0,68.96551724137932
0,1.0,229.0,1.0,100.0,1.0,2,4.0,4.0,2.0,2.0,3.0,3.0,1.0,4.0,0,193.0,0.0,12.669683257918551
0,4.0,10.0,3.0,69.72,1.5,0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,3,13.0,0.0,65.78947368421053
0,6.0,14.0,3.0,46.54,1.0,3,4.0,3.0,3.0,2.0,1.0,2.0,1.0,4.0,4,39.0,0.0,45.83333333333333
0,16.0,17.0,5.0,28.75,1.0,13,4.0,4.0,2.0,2.0,3.0,3.0,1.0,4.0,4,236.0,92.37288135593221,12.267657992565056
0,6.0,44.0,3.0,62.83,1.0,13,2.0,2.0,2.0,2.0,0.0,1.0,1.0,4.0,0,223.0,97.75784753363229,12.549019607843137
0,10.0,11.0,4.0,62.33,1.0,1,2.0,8.0,1.0,1.0,11.0,7.0,1.0,3.0,2,42.0,0.0,57.14285714285714
0,4.0,13.0,3.0,60.54,2.5,1,5.0,2.0,2.0,2.0,1.0,2.0,0.0,1.0,3,21.0,0.0,55.319148936170215
0,5.0,58.0,3.0,95.65,1.0,1,3.0,32.0,2.0,2.0,406.0,32.0,0.0,16.0,2,164.0,0.0,42.45614035087719
0,4.0,20.0,2.0,98.0,1.0,0,1.0,7.0,1.0,6.0,0.0,5.0,1.0,2.0,2,37.0,0.0,50.0
0,4.0,17.0,2.0,95.06,1.5,6,2.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,1,9.0,0.0,68.96551724137932
0,2.0,18.0,2.0,86.49,1.0,4,0.0,1.0,4.0,0.0,0.0,1.0,0.0,1.0,0,10.0,0.0,70.58823529411765
0,1.0,33.0,1.0,100.0,1.0,2,2.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,0,11.0,0.0,63.33333333333333
0,1.0,31.0,1.0,100.0,1.0,3,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,1,9.0,0.0,67.85714285714286
0,3.0,14.0,3.0,57.75,1.0,0,1.0,2.0,5.0,0.0,0.0,2.0,0.0,1.0,0,14.0,0.0,62.16216216216216
0,12.0,6.0,4.0,35.71,1.0,3,9.0,6.0,2.0,10.0,1.0,2.0,1.0,7.0,8,48.0,0.0,30.434782608695656
0,3.0,30.0,3.0,48.17,1.0,0,5.0,8.0,2.0,3.0,1.0,2.0,1.0,1.0,0,38.0,0.0,52.5
0,3.0,69.0,2.0,73.55,1.0,0,2.0,16.0,1.0,1.0,60.0,16.0,0.0,30.0,2,109.0,0.0,43.22916666666667
0,4.0,8.0,3.0,88.57,1.0,0,2.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,0,8.0,0.0,72.41379310344827
0,3.0,58.0,1.0,100.0,1.0,1,4.0,24.0,1.0,5.0,0.0,4.0,2.0,14.0,0,87.0,0.0,42.0
0,2.0,24.0,2.0,88.68,1.5,0,4.0,1.0,4.0,0.0,0.0,1.0,0.0,4.0,0,18.0,0.0,55.00000000000001
0,5.0,19.0,3.0,90.23,3.0,8,7.0,10.0,2.0,10.0,9.0,7.0,1.0,2.0,10,52.0,0.0,40.229885057471265
0,2.0,16.0,2.0,97.06,1.0,578,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,5.0,0.0,82.75862068965517
0,14.0,6.0,4.0,40.35,1.5,10,3.0,8.0,1.0,1.0,13.0,6.0,2.0,1.0,1,33.0,0.0,59.756097560975604
0,12.0,70.0,4.0,72.96,1.0,2,4.0,73.0,2.0,5.0,2483.0,71.0,1.0,72.0,14,404.0,0.0,46.20505992010652
0,5.0,23.0,2.0,98.47,1.0,5,7.0,16.0,2.0,6.0,45.0,10.0,1.0,0.0,3,66.0,0.0,34.0
0,2.0,16.0,1.0,100.0,1.0,0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0,8.0,0.0,71.42857142857143
0,2.0,34.0,2.0,82.86,2.5,4,2.0,4.0,1.0,0.0,0.0,4.0,0.0,3.0,3,26.0,0.0,57.377049180327866
0,5.0,15.0,3.0,85.71,1.0,1,2.0,7.0,1.0,6.0,0.0,5.0,1.0,8.0,5,44.0,0.0,32.30769230769231
0,9.0,14.0,5.0,56.74,2.0,4,3.0,8.0,1.0,16.0,0.0,7.0,1.0,7.0,1,54.0,0.0,52.21238938053098
0,3.0,30.0,3.0,93.33,1.0,2,1.0,9.0,1.0,1.0,0.0,3.0,1.0,1.0,0,47.0,0.0,40.50632911392405
0,3.0,30.0,2.0,95.65,1.0,5,1.0,9.0,1.0,1.0,0.0,3.0,1.0,1.0,0,47.0,0.0,40.50632911392405
0,8.0,9.0,4.0,47.83,2.5,30,10.0,5.0,2.0,11.0,1.0,2.0,2.0,4.0,3,45.0,0.0,30.76923076923077
0,4.0,17.0,2.0,95.06,1.5,0,2.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,1,9.0,0.0,68.96551724137932
0,15.0,10.0,4.0,41.58,2.0,3,10.0,13.0,1.0,10.0,15.0,10.0,1.0,7.0,15,74.0,0.0,45.18518518518518
0,2.0,46.0,1.0,100.0,1.0,0,4.0,6.0,2.0,5.0,15.0,6.0,0.0,1.0,0,33.0,0.0,59.756097560975604
0,3.0,25.0,1.0,100.0,1.0,0,3.0,4.0,2.0,4.0,6.0,4.0,0.0,1.0,0,25.0,0.0,62.121212121212125
0,8.0,12.0,4.0,66.17,1.0,6,6.0,7.0,2.0,6.0,10.0,5.0,1.0,2.0,3,43.0,0.0,50.0
0,4.0,17.0,1.0,100.0,1.0,0,2.0,4.0,2.0,3.0,6.0,4.0,0.0,1.0,0,22.0,0.0,64.51612903225806
0,3.0,31.0,1.0,100.0,1.0,0,4.0,7.0,2.0,5.0,15.0,6.0,0.0,2.0,0,34.0,0.0,58.0246913580247
0,2.0,59.0,1.0,100.0,1.0,0,5.0,9.0,2.0,7.0,28.0,8.0,0.0,2.0,0,44.0,0.0,57.692307692307686
0,2.0,57.0,1.0,100.0,1.0,1,4.0,8.0,2.0,5.0,28.0,8.0,0.0,1.0,0,42.0,0.0,57.99999999999999
0,7.0,11.0,4.0,77.97,1.0,0,4.0,5.0,1.0,3.0,0.0,5.0,0.0,1.0,6,29.0,0.0,60.273972602739725
0,9.0,39.0,4.0,92.89,1.0,0,4.0,33.0,1.0,5.0,0.0,23.0,1.0,21.0,6,161.0,0.0,51.06382978723404
0,18.0,25.0,5.0,34.93,3.0,3,11.0,41.0,3.0,21.0,313.0,26.0,1.0,28.0,25,214.0,0.0,47.93187347931874
0,17.0,21.0,6.0,44.8,1.0,6,8.0,30.0,2.0,19.0,276.0,24.0,1.0,13.0,11,149.0,0.0,54.43425076452599
0,9.0,12.0,4.0,65.9,1.0,1,3.0,7.0,2.0,7.0,15.0,6.0,1.0,2.0,1,41.0,0.0,56.38297872340425
0,8.0,17.0,4.0,80.0,1.0,2,3.0,4.0,3.0,3.0,6.0,4.0,0.0,15.0,1,37.0,0.0,70.63492063492063
0,14.0,14.0,5.0,46.68,3.0,4,10.0,15.0,3.0,9.0,66.0,12.0,1.0,5.0,20,84.0,0.0,52.80898876404494
0,9.0,19.0,4.0,52.57,1.0,0,4.0,10.0,3.0,8.0,45.0,10.0,0.0,8.0,1,54.0,0.0,64.47368421052632
0,4.0,10.0,3.0,81.63,1.0,1,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1,9.0,0.0,75.0
0,16.0,16.0,5.0,53.26,3.0,5,10.0,25.0,1.0,11.0,151.0,18.0,2.0,6.0,96,125.0,0.0,45.65217391304348
0,13.0,14.0,5.0,37.57,8.0,13,6.0,15.0,1.0,4.0,0.0,12.0,1.0,4.0,56,80.0,0.0,50.920245398773
0,9.0,6.0,4.0,58.76,3.0,8,3.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,55,15.0,0.0,68.75
0,3.0,49.0,3.0,66.22,1.0,1,5.0,13.0,2.0,7.0,36.0,9.0,3.0,4.0,0,64.0,0.0,51.515151515151516
0,9.0,27.0,4.0,63.51,1.0,0,13.0,35.0,2.0,16.0,85.0,14.0,2.0,6.0,4,129.0,0.0,41.891891891891895
0,5.0,23.0,4.0,70.97,1.0,0,3.0,7.0,1.0,5.0,15.0,7.0,0.0,3.0,6,38.0,0.0,62.37623762376238
0,11.0,16.0,5.0,64.97,2.0,6,5.0,12.0,1.0,9.0,30.0,9.0,1.0,8.0,10,71.0,0.0,55.625
0,41.0,3.0,5.0,57.3,4.0,16,11.0,11.0,4.0,12.0,15.0,6.0,4.0,5.0,1,53.0,0.0,53.50877192982456
